iata_code,name,city_name,country_code
DIK,Dickinson Theodore Roosevelt Regional Airport,Dickinson,US
DIL,Presidente Nicolau Lobato International Airport,Dili,TL
DIM,Dimbokro Airport,Dimbokro,CI
DIN,Dien Bien Phu Airport,Dien Bien Phu,VN
DIO,Diomede Heliport,Diomede,US
DIP,Diapaga Airport,Diapaga,BF
DIQ,Brigadeiro Cabral Airport,Divinópolis,BR
DIR,Aba Tenna Dejazmach Yilma International Airport,Dire Dawa,ET
DIS,Ngot Nzoungou Airport,Dolisie,CG
DIU,Diu Airport,Diu,IN
DIW,Mawella Lagoon Seaplane Base,Dickwella,LK
DIY,Diyarbakır Airport,Diyarbakır,TR
DJA,Djougou Airport,Djougou,BJ
DJB,Sultan Thaha Airport,Jambi,ID
DJE,Djerba Zarzis International Airport,Mellita,TN
DJG,Tiska Djanet Airport,Djanet,DZ
DJJ,Dortheys Hiyo Eluay International Airport,Sentani,ID
DJM,Djambala Airport,Djambala,CG
DJN,Delta Junction Airport,Delta Junction,US
DJU,Djúpivogur Airport,Djúpivogur,IS
DKA,Umaru Musa Yar'adua Airport,Katsina,NG
DKI,Dunk Island Airport,Dunk Island,AU
DKK,Chautauqua County-Dunkirk Airport,Dunkirk,US
DKR,Léopold Sédar Senghor International Airport,Dakar,SN
DKS,Dikson Airport,Dikson,RU
DKV,Docker River Airport,Kaltukatjara,AU
DLA,Douala International Airport,Douala,CM
DLC,Dalian Zhoushuizi International Airport,Dalian (Ganjingzi),CN
DLE,Dole Tavaux Airport,Dole,FR
DLF,Laughlin Air Force Base,Del Rio,US
DLG,Dillingham Airport,Dillingham,US
DLH,Duluth International Airport,Duluth,US
DLI,Lien Khuong Airport,Da Lat,VN
DLK,Dulkaninna Airport,Dulkaninna,AU
DLL,Dillon County Airport,Dillon,US
DLM,Dalaman International Airport,Dalaman,TR
DLN,Dillon Airport,Dillon,US
DLR,Dalnerechensk Airport,Dalnerechensk,RU
DLS,Columbia Gorge Regional Airport,Dallesport / The Dalles,US
DLU,Dali Fengyi Airport,Dali (Xiaguan),CN
DLY,Dillon's Bay Airport,Dillon's Bay,VU
DLZ,Dalanzadgad Airport,Dalanzadgad,MN
DMA,Davis Monthan Air Force Base,Tucson,US
DMB,Taraz International Airport,Taraz,KZ
DME,Domodedovo International Airport,Moscow,RU
DMK,Don Mueang International Airport,Bangkok,TH
DMM,King Fahd International Airport,Ad Dammam,SA
DMN,Deming Municipal Airport,Deming,US
DMO,Sedalia Memorial Airport,Sedalia,US
DMT,Diamantino Airport,Diamantino,BR
DMU,Dimapur Airport,Dimapur,IN
DNA,Kadena Air Base,Okinawa,JP
DNB,Dunbar Airport,Maramie,AU
DND,Dundee Airport,Dundee,GB
DNF,Martuba Air Base,Martuba,LY
DNG,Doongan Airport,Drysdale River,AU
DNH,Dunhuang Mogao International Airport,Dunhuang,CN
DNK,Dnipro International Airport,Dnipro,UA
DNL,Daniel Field,Augusta,US
DNN,Dalton Municipal Airport,Dalton,US
DNO,Dianópolis Airport,Dianópolis,BR
DNP,Tulsipur Airport,Dang,NP
DNQ,Deniliquin Airport,Deniliquin,AU
DNR,Dinard Pleurtuit Saint-Malo airport,Dinard,FR
DNS,Denison Municipal Airport,Denison,US
DNU,Dinangat Airport,Dinangat,PG
DNV,Vermilion Regional Airport,Danville,US
DNX,Galegu Airport,Dinder,SD
DNZ,Çardak Airport,Denizli,TR
DOA,Doany Airport,Doany,MG
DOB,Rar Gwamar Airport,Dobo-Warmar Island,ID
DOD,Dodoma Airport,Dodoma,TZ
DOE,Djumu-Djomoe Airport,Djumu-Djomoe,SR
DOG,Dongola Airport,Dongola,SD
DOH,Hamad International Airport,Doha,QA
DOI,Doini Airport,Castori Islets,PG
DOL,Deauville Normandie airport,Deauville,FR
DOM,Douglas-Charles Airport,Marigot,DM
DON,Dos Lagunas Airport,Dos Lagunas,GT
DOO,Dorobisoro Airport,Dorobisoro,PG
DOP,Dolpa Airport,Dolpa,NP
DOR,Dori Airport,Dori,BF
DOU,Dourados Airport,Dourados,BR
DOV,Dover Civil Air Terminal/Dover Air Force Base,Dover,US
DOX,Dongara Airport,Port Denison,AU
DOY,Dongying Shengli Airport,Dongying (Kenli),CN
DPA,Dupage Airport,Chicago/West Chicago,US
DPB,Pampa Guanaco Airport,Bahia Inutil,CL
DPE,Dieppe-Saint-Aubin Airport,Saint-Aubin-sur-Scie,FR
DPG,Michael AAF (Dugway Proving Ground) Airport,Dugway Proving Ground,US
DPL,Dipolog Airport,Dipolog,PH
DPO,Devonport Airport,Devonport,AU
DPS,Denpasar I Gusti Ngurah Rai International Airport,"Kuta, Badung",ID
DPT,Deputatskiy Airport,Deputatskiy,RU
DQA,Daqing Sartu Airport,Daqing,CN
DQM,Duqm International Airport,Duqm,OM
DRA,Desert Rock Airport,Mercury,US
DRB,Derby Airport,Derby,AU
DRC,Dirico Airport,Dirico,AO
DRD,Dorunda Airport,Dorunda Outstation,AU
DRE,Drummond Island Airport,Drummond Island,US
DRF,Drift River Airport,Kenai,US
DRG,Deering Airport,Deering,US
DRH,Dabra Airport,Dabra,ID
DRI,Beauregard Regional Airport,DeRidder,US
DRJ,Drietabbetje Airport,Drietabbetje,SR
DRK,Drake Bay Airport,Puntarenas,CR
DRO,Durango La Plata County Airport,Durango,US
DRP,Bicol International Airport,Legazpi,PH
DRS,Dresden Airport,Dresden,DE
DRT,Del Rio International Airport,Del Rio,US
DRU,Drummond Airport,Drummond,US
DRV,Dharavandhoo Airport,Baa Atoll,MV
DRW,Darwin International Airport / RAAF Darwin,Darwin,AU
DRY,Drysdale River Airport,Drysdale River,AU
DSC,Dschang Airport,Dschang,CM
DSD,La Désirade Airport,Grande Anse,GP
DSE,Kombolcha Airport,Dessie,ET
DSG,Dilasag Airport,Dilasag,PH
DSI,Destin Executive Airport,Destin,US
DSK,Dera Ismael Khan Airport [IN-ACTIVE],Dera Ismael Khan,PK
DSM,Des Moines International Airport,Des Moines,US
DSN,Ordos Ejin Horo International Airport,Ordos,CN
DSO,Sondok Airport,Sŏndŏng-ni,KP
DSS,Blaise Diagne International Airport,Dakar,SN
DSV,Dansville Municipal Airport,Dansville,US
DSX,Dongsha Island (Pratas Island) Airport,Kaohsiung (Cijin - Pratas Island),TW
DSY,Dara Sakor International Airport,Ta Noun,KH
DTA,Delta Municipal Airport,Delta,US
DTB,Silangit Airport,Siborong-Borong,ID
DTD,Datadawai Airport,Datadawai-Borneo Island,ID
DTE,Daet Airport,Daet,PH
DTH,Furnace Creek Airport,Death Valley,US
DTI,Diamantina Airport,Diamantina,BR
DTL,Detroit Lakes Airport,Detroit Lakes,US
DTM,Dortmund Airport,Dortmund,DE
DTN,Shreveport Downtown Airport,Shreveport,US
DTR,Decatur Shores Airport,Decatur,US
DTU,Wudalianchi Dedu Airport,Heihe,CN
DTW,Detroit Metropolitan Wayne County Airport,Detroit,US
DUA,Durant Regional Airport - Eaker Field,Durant,US
DUB,Dublin Airport,Dublin,IE
DUC,Halliburton Field,Duncan,US
DUD,Dunedin International Airport,Dunedin,NZ
DUE,Dundo Airport,Chitato,AO
DUF,Pine Island Airport,Corolla,US
DUG,Bisbee Douglas International Airport,Douglas Bisbee,US
DUJ,DuBois Regional Airport,DuBois,US
DUK,Mubatuba Airport,Mubatuba,ZA
DUM,Pinang Kampai Airport,Dumai,ID
DUQ,Duncan Airport,Duncan,CA
DUR,King Shaka International Airport,Durban,ZA
DUS,Düsseldorf Airport,Düsseldorf,DE
DUT,Tom Madsen (Dutch Harbor) Airport,Unalaska,US
DVD,Andavadoaka Airport,Andavadoaka,MG
DVK,Diavik Airport,Diavik,CA
DVL,Devils Lake Regional Airport,Devils Lake,US
DVN,Davenport Municipal Airport,Davenport,US
DVO,Francisco Bangoy International Airport,Davao,PH
DVR,Daly River Airport,Nauiyu,AU
DVT,Phoenix Deer Valley Airport,Phoenix,US
DWA,Dwangwa Airport,Dwangwa,MW
DWB,Soalala Airport,Soalala,MG
DWC,Al Maktoum International Airport,Dubai(Jebel Ali),AE
DWD,Dawadmi Domestic Airport,Dawadmi,SA
DWH,David Wayne Hooks Memorial Airport,Houston,US
DWO,Diyawanna Oya Seaplane Base,Sri Jayawardenepura Kotte,LK
DWR,Dwyer Airport,Reg,AF
DWS,Morin Dawa Banner Airport,Hulunbuir,CN
DXB,Dubai International Airport,Dubai,AE
DXD,Dixie Airport,New Dixie,AU
DXE,Bruce Campbell Field,Madison,US
DXJ,Xiangxi Biancheng Airport,Xiangxi,CN
DXN,Noida International Airport,Gautam Buddha Nagar,IN
DXR,Danbury Municipal Airport,Danbury,US
DYG,Zhangjiajie Hehua International Airport,Zhangjiajie (Yongding),CN
DYL,Doylestown Airport,Doylestown,US
DYM,Diamantina Lakes Airport,Diamantina Lakes,AU
DYR,Ugolny Yuri Ryktheu Airport,Anadyr,RU
DYS,Dyess Air Force Base,Abilene,US
DYU,Dushanbe International Airport,Dushanbe,TJ
DYW,Daly Waters Airport,Daly Waters,AU
DZA,Dzaoudzi Pamandzi International Airport,Dzaoudzi,YT
DZH,Dazhou Jinya Airport,Dazhou (Dachuan),CN
DZI,Las Flores Airport,Codazzi,CO
DZN,Zhezkazgan National Airport,Zhezkazgan,KZ
DZO,Santa Bernardina International Airport,Durazno,UY
DZU,Dazu Air Base,Dazu,CN
EAA,Eagle Airport,Eagle,US
EAB,Abs Airport,Abs,YE
EAE,Siwo Airport,Emae Island,VU
EAL,Elenak Airport,Mejato Island,MH
EAM,Najran Domestic Airport,Najran,SA
EAN,Phifer Airfield,Wheatland,US
EAR,Kearney Regional Airport,Kearney,US
EAS,San Sebastián Airport,Hondarribia,ES
EAT,Pangborn Memorial Airport,Wenatchee,US
EAU,Chippewa Valley Regional Airport,Eau Claire,US
EAX,Eduard Alexander Gummels Airport,Kwatta,SR
EBA,Marina di Campo Airport,Campo nell'Elba (LI),IT
EBB,Entebbe International Airport,Entebbe,UG
EBD,El-Obeid Airport,El-Obeid,SD
EBG,El Bagre Airport,El Bagre,CO
EBH,El Bayadh Airport,El Bayadh,DZ
EBJ,Esbjerg Airport,Esbjerg,DK
EBL,Erbil International Airport,Arbil,IQ
EBM,El Borma Airport,El Borma,TN
EBN,Ebadon Airport,Ebadon Island,MH
EBO,Ebon Airport,Ebon Atoll,MH
EBS,Webster City Municipal Airport,Webster City,US
EBU,Saint-Étienne-Bouthéon Airport,"Andrézieux-Bouthéon, Loire",FR
EBW,Ebolowa Airport,Ebolowa,CM
ECA,Iosco County Airport,East Tawas,US
ECG,Elizabeth City Regional Airport & Coast Guard Air Station,Elizabeth City,US
ECI,Costa Esmeralda Airport,Tola,NI
ECN,Ercan International Airport,Tymbou (Kirklar),CY
ECO,El Encanto Airport,El Encanto,CO
ECP,Northwest Florida Beaches International Airport,Panama City Beach,US
ECR,El Charco Airport,El Charco,CO
ECS,Mondell Field,Newcastle,US
EDA,Edna Bay Seaplane Base,Edna Bay,US
EDB,Al Dabbah Airport,Al Dabbah,SD
EDD,Erldunda Airport,Ghan,AU
EDE,Northeastern Regional Airport,Edenton,US
EDF,Elmendorf Air Force Base,Anchorage,US
EDI,Edinburgh Airport,Edinburgh,GB
EDK,Captain Jack Thomas El Dorado Airport,El Dorado,US
EDL,Eldoret International Airport,Eldoret,KE
EDM,La Roche-sur-Yon Les Ajoncs Airport,La Roche-sur-Yon,FR
EDN,Yedinka Airport,Yedinka,RU
EDO,Balıkesir Koca Seyit Airport,Edremit,TR
EDQ,Erandique Airport,Erandique,HN
EDR,Pormpuraaw Airport,Pormpuraaw,AU
EDW,Edwards Air Force Base,Edwards,US
EEA,Planalto Serrano Regional Airport,Correia Pinto,BR
EED,Needles Airport,Needles,US
EEK,Eek Airport,Eek,US
EEN,Dillant Hopkins Airport,Keene,US
EES,Berenice International Airport / Banas Cape Air Base,Berenice Troglodytica,EG
EFD,Ellington Airport,Houston,US
EFG,Efogi Airport,Efogi,PG
EFK,Northeast Kingdom International Airport,Newport,US
EFL,Kefallinia Airport,Kefallinia Island,GR
EFW,Jefferson Municipal Airport,Jefferson,US
EGA,Engati Airstrip,Engati,PG
EGC,Bergerac Dordogne-Périgord airport,Bergerac,FR
EGE,Eagle County Regional Airport,Eagle,US
EGH,El Jora Airport,El Jora,EG
EGI,Duke Field,Crestview,US
EGL,Negele Airport,Negele Borana,ET
EGM,Sege Airport,Sege,SB
EGN,Geneina Airport,Geneina,SD
EGO,Belgorod International Airport,Belgorod,RU
EGP,Maverick County Memorial International Airport,Eagle Pass,US
EGS,Egilsstaðir Airport,Egilsstaðir,IS
EGV,Eagle River Union Airport,Eagle River,US
EGX,Egegik Airport,Egegik,US
EHL,El Bolsón Airfield,El Bolsón,AR
EHM,Cape Newenham LRRS Airport,Cape Newenham,US
EHU,Ezhou Huahu International Airport,Ezhou,CN
EIB,Eisenach-Kindel Airport,Hörselberg-Hainich,DE
EIE,Yeniseysk Airport,Yeniseysk,RU
EIH,Einasleigh Airport,Einasleigh,AU
EIK,Yeysk Airport,Yeysk,RU
EIL,Eielson Air Force Base,Fairbanks,US
EIN,Eindhoven Airport,Eindhoven,NL
EIS,Terrance B. Lettsome International Airport,Beef Island,VG
EIY,Ein Yahav Airfield,Sapir,IL
EJA,Yariguíes Airport,Barrancabermeja,CO
EJH,Al Wajh Domestic Airport,Al Wajh,SA
EJN,Ejin Banner Taolai Airport,Ejin Banner,CN
EJT,Enejit Airport,Enejit Island,MH
EKA,Murray Field,Eureka,US
EKB,Ekibastuz Airport,Ekibastuz,KZ
EKI,Elkhart Municipal Airport,Elkhart,US
EKN,Elkins-Randolph County Regional Airport,Elkins,US
EKO,Elko Regional Airport,Elko,US
EKS,Shakhtyorsk Airport,Shakhtyorsk,RU
EKT,Eskilstuna Airport,Eskilstuna,SE
EKX,Addington Field / Elizabethtown Regional Airport,Elizabethtown,US
ELA,Eagle Lake Airport,Eagle Lake,US
ELB,Las Flores Airport,El Banco,CO
ELC,Elcho Island Airport,Elcho Island,AU
ELD,South Arkansas Regional Airport at Goodwin Field,El Dorado,US
ELE,EL Real Airport,El Real de Santa María,PA
ELF,El Fasher Airport,El Fasher,SD
ELG,El Golea Airport,El Menia,DZ
ELH,North Eleuthera Airport,North Eleuthera,BS
ELI,Elim Airport,Elim,US
ELJ,El Recreo Airport,Ruperto Polania,CO
ELK,Elk City Regional Business Airport,Elk City,US
ELL,Ellisras Matimba Airport,Ellisras,ZA
ELM,Elmira Corning Regional Airport,Elmira/Corning,US
ELN,Bowers Field,Ellensburg,US
ELO,El Dorado Airport,El Dorado,AR
ELP,El Paso International Airport,El Paso,US
ELQ,Prince Naif bin Abdulaziz International Airport,Qassim,SA
ELR,Elelim Airport,Elelim,ID
ELS,King Phalo Airport,East London,ZA
ELT,At Tur Airport,At Tur,EG
ELU,Guemar Airport - مطار قمار بالوادي,Guemar,DZ
ELV,Elfin Cove Seaplane Base,Elfin Cove,US
ELW,Ellamar Seaplane Base,Ellamar,US
ELX,El Tigre Airport,El Tigre,VE
ELY,Ely Airport Yelland Field,Ely,US
ELZ,Wellsville Municipal Airport - Tarantine Field,Wellsville,US
EMA,East Midlands Airport,"Nottingham, Leicestershire",GB
EMD,Emerald Airport,Emerald,AU
EME,Emden Airport,Emden,DE
EMG,Empangeni Airport,Empangeni,ZA
EMI,Emirau Airport,Emirau Island,PG
EMK,Emmonak Airport,Emmonak,US
EML,Emmen Air Base,Emmen,CH
EMM,Kemmerer Municipal Airport,Kemmerer,US
EMN,Néma Airport,Néma,MR
EMO,Emo River Airstrip,Emo Mission,PG
EMP,Emporia Municipal Airport,Emporia,US
EMR,El Mirador Heliport,El Mirador,GT
EMS,Embessa Airport,Embessa,PG
EMT,San Gabriel Valley Airport,El Monte,US
EMX,El Maitén Airport,El Maitén,AR
EMY,El Minya Airport,El Minya,EG
ENA,Kenai Municipal Airport,Kenai,US
ENB,Eneabba Airport,Eneabba,AU
ENC,Nancy-Essey Airport,"Tomblaine, Meurthe-et-Moselle",FR
END,Vance Air Force Base,Enid,US
ENE,H. Hasan Aroeboesman (Ende) Airport,Ende,ID
ENF,Enontekio Airport,Enontekio,FI
ENG,Enggano Airport,Enggano,ID
ENH,Enshi Xujiaping Airport,Enshi (Enshi),CN
ENI,El Nido Airport,El Nido,PH
ENJ,El Naranjo Airport,El Naranjo,GT
ENK,Enniskillen/St Angelo Airport,"Enniskillen, Fermanagh and Omagh",GB
ENL,Centralia Municipal Airport,Centralia,US
ENN,Nenana Municipal Airport,Nenana,US
ENO,Teniente Ramon A. Ayub Gonzalez International Airport,Encarnación,PY
ENS,Twente Airport,Enschede,NL
ENT,Eniwetok Airport,Eniwetok Atoll,MH
ENU,Akanu Ibiam International Airport,Enegu,NG
ENV,Wendover Airport,Wendover,US
ENW,Kenosha Regional Airport,Kenosha,US
ENY,Yan'an Nanniwan Airport,Yan'an (Baota),CN
EOH,Enrique Olaya Herrera Airport,Medellín,CO
EOI,Eday Airport,Eday,GB
EOK,Keokuk Municipal Airport,Keokuk,US
EOR,El Dorado Airport,Bolivar,VE
EOS,Neosho Hugh Robinson Airport,Neosho,US
EPA,El Palomar Airport,El Palomar,AR
EPG,Browns Airport,Weeping Water,US
EPH,Ephrata Municipal Airport,Ephrata,US
EPL,Épinal Mirecourt Airport,Épinal,FR
EPR,Esperance Airport,Esperance,AU
EPT,Eliptamin Airport,Eliptamin,PG
EPU,Pärnu Airport,Pärnu,EE
EQS,Esquel Brigadier Antonio Parodi International Airport,Esquel,AR
ERA,Erigavo Airport,Erigavo,SO
ERC,Erzincan Airport,Erzincan,TR
ERD,Berdyansk Airport,Berdyansk,UA
ERE,Erave Airport,Erave,PG
ERF,Erfurt-Weimar Airport,Erfurt,DE
ERG,Yerbogachen Airport,Erbogachen,RU
ERH,Moulay Ali Cherif Airport,Errachidia,MA
ERI,Erie International Tom Ridge Field,Erie,US
ERL,Erenhot Saiwusu International Airport,Erenhot,CN
ERM,Erechim Airport,Erechim,BR
ERN,Eirunepé Airport,Eirunepé,BR
ERQ,Elrose Airport,Elrose Mine,AU
ERR,Errol Airport,Errol,US
ERS,Eros Airport,Windhoek,NA
ERT,Erdenet Airport,Erdenet,MN
ERU,Erume Airport,Erume,PG
ERV,Kerrville / Kerr County Airport at Louis Schreiner Field,Kerrville,US
ERZ,Erzurum International Airport,Erzurum,TR
ESA,Esa'ala Airport,Esa'ala,PG
ESB,Esenboğa International Airport,Ankara,TR
ESC,Delta County Airport,Escanaba,US
ESD,Orcas Island Airport,Eastsound,US
ESE,Ensenada International Airport / El Ciprés Air Base,Ensenada,MX
ESF,Esler Army Airfield / Esler Regional Airport,Alexandria,US
ESG,Dr. Luis María Argaña International Airport,Mariscal Estigarribia,PY
ESH,Brighton City Airport,"Brighton, East Sussex",GB
ESK,Eskişehir Air Base,Eskişehir,TR
ESL,Elista Airport,Elista,RU
ESM,Carlos Concha Torres International Airport,Tachina,EC
ESN,Easton Airport / Newnam Field,Easton,US
ESO,Ohkay Owingeh Airport,Espanola,US
ESR,Ricardo García Posada Airport,El Salvador,CL
ESS,Essen-Mülheim Airport,Essen,DE
EST,Estherville Municipal Airport,Estherville,US
ESU,Essaouira-Mogador Airport,Essaouira,MA
ESW,Easton State Airport,Easton,US
ETB,West Bend Municipal Airport,West Bend,US
ETD,Etadunna Airport,Etadunna,AU
ETE,Metema Airport,Metema,ET
ETL,Svetlaya Airport,Svetlaya,RU
ETM,Ramon International Airport,Eilat,IL
ETN,Eastland Municipal Airport,Eastland,US
ETR,Santa Rosa - Artillery Colonel Victor Larrea International Airport,Santa Rosa,EC
ETS,Enterprise Municipal Airport,Enterprise,US
ETZ,Metz-Nancy-Lorraine Airport,Goin,FR
EUA,Kaufana Airport,Eua Island,TO
EUE,Eureka Airport,Eureka,US
EUF,Weedon Field,Eufaula,US
EUG,Eugene Airport,Eugene,US
EUM,Neumünster Airport,Neumünster,DE
EUN,Laayoune Hassan I International Airport,El Aaiún,EH
EUO,Paratebueno Airport,Paratebueno,CO
EUQ,Evelio Javier Airport,San Jose,PH
EUX,F. D. Roosevelt Airport,Oranjestad,BQ
EVD,Eva Downs Airport,Eva Downs,AU
EVE,Harstad/Narvik Airport,Evenes,NO
EVG,Sveg Airport,Sveg,SE
EVM,Eveleth–Virginia Municipal Airport,Eveleth,US
EVN,Zvartnots International Airport,Yerevan,AM
EVV,Evansville Regional Airport,Evansville,US
EVW,Evanston-Uinta County Airport-Burns Field,Evanston,US
EVX,Évreux-Fauville (BA 105) Air Base,"Fauville, Eure",FR
EWB,New Bedford Regional Airport,New Bedford,US
EWE,Ewer Asmat Airport,Agats,ID
EWI,Enarotali Airport,Enarotali,ID
EWK,Newton City-County Airport,Newton,US
EWN,Coastal Carolina Regional Airport,New Bern,US
EWO,Ewo Airport,Ewo,CG
EWR,Newark Liberty International Airport,Newark,US
EXI,Excursion Inlet Seaplane Base,Excursion Inlet,US
EXM,Exmouth Airport,Exmouth,AU
EXT,Exeter International Airport,"Exeter, Devon",GB
EYA,Zeya Airport,Zeya,RU
EYL,Yélimané Airport,Yélimané,ML
EYP,El Alcaravan - Yopal Airport,Yopal,CO
EYR,Yerington Municipal Airport,Yerington,US
EYS,Eliye Springs Airport,Eliye Springs,KE
EYW,Key West International Airport,Key West,US
EZE,Ezeiza International Airport - Ministro Pistarini,Buenos Aires (Ezeiza),AR
EZS,Elazığ Airport,Elazığ,TR
FAA,Faranah Airport,Faranah,GN
FAB,Farnborough Airport,"Farnborough, Hampshire",GB
FAC,Faaite Airport,Faaite,PF
FAE,Vágar Airport,Vágar,FO
FAF,Felker Army Air Field,Newport News (Fort Eustis),US
FAG,Fagurhólsmýri Airport,Fagurhólsmýri,IS
FAH,Farah Airport,Farah,AF
FAI,Fairbanks International Airport,Fairbanks,US
FAK,False Island Seaplane Base,False Island,US
FAM,Farmington Regional Airport,Farmington,US
FAO,Faro - Gago Coutinho International Airport,Faro,PT
FAQ,Frieda River Airport,Frieda River,PG
FAR,Hector International Airport,Fargo,US
FAT,Fresno Yosemite International Airport,Fresno,US
FAU,Fahud Airport,Fahud,OM
FAY,Fayetteville Regional Airport - Grannis Field,Fayetteville,US
FAZ,Fasa Airport,Fasa,IR
FBA,Fonte Boa Airport,Fonte Boa,BR
FBD,Fayzabad Airport,Fayzabad,AF
FBE,Paulo Abdala Airport,Francisco Beltrão,BR
FBG,Simmons Army Air Field,Fort Bragg,US
FBK,Ladd Army Airfield,Fairbanks,US
FBL,Faribault Municipal Airport-Liz Wall Strohfus Field,Faribault,US
FBM,Lubumbashi International Airport,Lubumbashi,CD
FBR,Fort Bridger Airport,Fort Bridger,US
FBS,Friday Harbor Seaplane Base,Friday Harbor,US
FBY,Fairbury Municipal Airport,Fairbury,US
FCA,Glacier Park International Airport,Kalispell,US
FCB,Ficksburg Sentraoes Airport,Ficksburg,ZA
FCH,Fresno Chandler Executive Airport,Fresno,US
FCM,Flying Cloud Airport,Minneapolis,US
FCN,Sea-Airport Cuxhaven/Nordholz / Nordholz Naval Airbase,Wurster Nordseeküste,DE
FCO,Rome–Fiumicino Leonardo da Vinci International Airport,Rome,IT
FCS,Butts AAF (Fort Carson) Air Field,Fort Carson,US
FCY,Forrest City Municipal Airport,Forrest City,US
FDA,Fundación Airport,Fundación,CO
FDE,"Førde Airport, Bringeland",Førde,NO
FDF,Martinique Aimé Césaire International Airport,Fort-de-France,MQ
FDH,Bodensee Airport Friedrichshafen,Friedrichshafen,DE
FDK,Frederick Municipal Airport,Frederick,US
FDR,Frederick Regional Airport,Frederick,US
FDU,Bandundu Airport,Bandundu,CD
FDY,Findlay Airport,Findlay,US
FEB,Sanfebagar Airport,Sanfebagar,NP
FEC,João Durval Carneiro Airport,Feira de Santana,BR
FEG,Fergana International Airport,Fergana,UZ
FEJ,Feijó Airport,Feijó,BR
FEN,Fernando de Noronha Airport,Fernando de Noronha,BR
FEP,Albertus Airport,Freeport,US
FET,Fremont Municipal Airport,Fremont,US
FEZ,Fes Saïss International Airport,Saïss,MA
FFA,First Flight Airport,Kill Devil Hills,US
FFD,RAF Fairford,"Fairford, Gloucestershire",GB
FFL,Fairfield Municipal Airport,Fairfield,US
FFM,Fergus Falls Municipal Airport - Einar Mickelson Field,Fergus Falls,US
FFO,Wright-Patterson Air Force Base,Dayton,US
FFT,Capital City Airport,Frankfort,US
FFU,Futaleufú Airport,Futaleufu,CL
FGD,Fderik Airport,Fderik,MR
FGI,Fagali'i Airport,Apia,WS
FGL,Fox Glacier Aerodrome,Fox Glacier,NZ
FGU,Fangatau Airport,Fangatau,PF
FHU,Sierra Vista Municipal Airport / Libby Army Air Field,Fort Huachuca / Sierra Vista,US
FHZ,Fakahina Airport,Fakahina,PF
FID,Elizabeth Field,Fishers Island,US
FIE,Fair Isle Airport,Fair Isle,GB
FIG,Fria Airport,Fria,GN
FIH,Ndjili International Airport,Kinshasa,CD
FIK,Finke Airport,Finke,AU
FIL,Fillmore Municipal Airport,Fillmore,US
FIN,Finschhafen Airport,Buki,PG
FJR,Fujairah International Airport,Fujairah,AE
FKB,Karlsruhe Baden-Baden Airport,Rheinmünster,DE
FKI,Bangoka International Airport,Kisangani,CD
FKJ,Fukui Airport,Fukui,JP
FKL,Venango Regional Airport,Franklin,US
FKN,Franklin Regional Airport,Franklin,US
FKQ,Fakfak Airport,Fakfak,ID
FKS,Fukushima Airport,Sukagawa,JP
FLA,Gustavo Artunduaga Paredes Airport,Florencia,CO
FLB,Cangapara Airport,Floriano,BR
FLD,Fond du Lac County Airport,Fond du Lac,US
FLF,Flensburg-Schäferhaus Airport,Flensburg,DE
FLG,Flagstaff Pulliam Airport,Flagstaff,US
FLH,Flotta Isle Airstrip,Flotta Isle,GB
FLL,Fort Lauderdale Hollywood International Airport,Fort Lauderdale,US
FLM,Aeródromo de Filadelfia,Filadelfia,PY
FLN,Hercílio Luz International Airport,Florianópolis,BR
FLO,Florence Regional Airport,Florence,US
FLP,Marion County Regional Airport,Flippin,US
FLR,"Florence Airport, Peretola",Firenze (FI),IT
FLS,Flinders Island Airport,Whitemark,AU
FLT,Flat Airport,Flat,US
FLV,Sherman Army Air Field,Fort Leavenworth,US
FLW,Flores Airport,Santa Cruz das Flores,PT
FLX,Fallon Municipal Airport,Fallon,US
FLZ,Dr. Ferdinand Lumban Tobing Airport,Sibolga (Pinangsori),ID
FMA,Formosa National Airport,Formosa,AR
FME,Fort Meade Executive Airport,Fort Meade(Odenton),US
FMG,Flamingo Airport,Brasilito,CR
FMH,Cape Cod Coast Guard Air Station,Falmouth,US
FMI,Kalemie Airport,Kalemie,CD
FMM,Memmingen Allgau Airport,Memmingen,DE
FMN,Four Corners Regional Airport,Farmington,US
FMO,Münster Osnabrück Airport,Greven,DE
FMS,Fort Madison Municipal Airport,Fort Madison,US
FMT,Faresmaathoda Airport,Faresmaathodaa,MV
